event_id,site_id,anomaly_date,classification,confidence,tool_calls_count,total_tokens,summary
EVT-00117,NWSS_or_934_Treatment plant_raw wastewater,2021-07-29,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00118,NWSS_or_934_Treatment plant_raw wastewater,2021-08-12,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-08-12 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00119,NWSS_or_934_Treatment plant_raw wastewater,2021-09-23,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-09-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00120,NWSS_or_934_Treatment plant_raw wastewater,2021-10-26,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-10-26 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00121,NWSS_or_934_Treatment plant_raw wastewater,2021-12-20,mixed,1.0,0,0,"[mixed] NWSS_or_934_Treatment plant_raw wastewater @ 2021-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00122,NWSS_or_934_Treatment plant_raw wastewater,2022-04-18,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00124,NWSS_or_934_Treatment plant_raw wastewater,2022-07-19,sampling,0.85,7,53315,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-07-19 (confidence=0.85, factors=isolated_single_point_anomaly, no_environmental_cause, no_clinical_corroboration, no_variant_shift)"
EVT-00125,NWSS_or_934_Treatment plant_raw wastewater,2022-10-05,sampling,0.92,6,27286,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-05 (confidence=0.92, factors=isolated_single_point, no_environmental_driver, no_epidemic_correlation, no_regional_corroboration)"
EVT-00126,NWSS_or_934_Treatment plant_raw wastewater,2022-10-31,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00127,NWSS_or_934_Treatment plant_raw wastewater,2022-11-30,sampling,0.92,7,53959,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-11-30 (confidence=0.92, factors=isolated_single_point_anomaly, no_environmental_cause, no_clinical_corroboration, no_variant_shift)"
EVT-00128,NWSS_or_934_Treatment plant_raw wastewater,2022-12-27,uncertain,0.75,7,60455,"[uncertain] NWSS_or_934_Treatment plant_raw wastewater @ 2022-12-27 (confidence=0.75, factors=high_but_not_definitive_discharge, no_clinical_correlation, isolated_single_day)"
EVT-00129,NWSS_or_934_Treatment plant_raw wastewater,2023-02-13,uncertain,0.0,10,53206,"[uncertain] NWSS_or_934_Treatment plant_raw wastewater @ 2023-02-13 (confidence=0.00, factors=)"
EVT-00130,NWSS_or_934_Treatment plant_raw wastewater,2023-03-05,sampling,0.92,7,35625,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-03-05 (confidence=0.92, factors=isolated_single_point, no_environmental_cause, no_epidemic_corroboration, no_variant_shift)"
EVT-00131,NWSS_or_934_Treatment plant_raw wastewater,2023-04-18,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00132,NWSS_or_934_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00133,NWSS_or_934_Treatment plant_raw wastewater,2024-07-10,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-07-10 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00134,NWSS_or_934_Treatment plant_raw wastewater,2024-10-01,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-10-01 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00135,NWSS_or_934_Treatment plant_raw wastewater,2025-08-20,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2025-08-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00136,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-16,uncertain,0.65,9,52877,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-16 (confidence=0.65, factors=isolated_duration, no_environmental_cause, modest_clinical_correlation, epidemic_context)"
EVT-00137,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-23,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00138,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00139,NWSS_pa_1533_Treatment plant_raw wastewater,2023-12-06,sampling,0.85,8,67724,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-12-06 (confidence=0.85, factors=isolated_spike, no_significant_precipitation, discharge_below_environmental_threshold, stable_hospitalization, no_variant_change)"
EVT-00140,NWSS_pa_1533_Treatment plant_raw wastewater,2024-03-02,environmental,0.92,7,41115,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-03-02 (confidence=0.92, factors=high_flow_cso_risk, precipitation, hospitalization_trend, signal_magnitude)"
EVT-00141,NWSS_pa_1533_Treatment plant_raw wastewater,2024-05-18,sampling,0.85,5,20781,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-05-18 (confidence=0.85, factors=isolated_single_point, no_epidemic_corroboration, moderate_hydrology, no_regional_corroboration)"
EVT-00142,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-20,uncertain,0.0,7,36290,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-20 (confidence=0.00, factors=)"
EVT-00143,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-24,uncertain,0.75,9,60162,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-24 (confidence=0.75, factors=sustained_signal_increase, no_environmental_cause_for_increase, missing_hospitalization_data, variant_shift_timing)"
EVT-00144,NWSS_pa_1533_Treatment plant_raw wastewater,2024-08-31,sampling,0.75,8,49564,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-08-31 (confidence=0.75, factors=silver_label_consensus, no_environmental_cause, no_clinical_corroboration, signal_characteristics)"
EVT-00145,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-04,sampling,0.0,10,72461,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-04 (confidence=0.00, factors=)"
EVT-00146,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-30,environmental,1.0,0,0,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-30 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00147,NWSS_pa_1533_Treatment plant_raw wastewater,2024-11-04,sampling,0.92,6,48135,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-11-04 (confidence=0.92, factors=isolated_duration, no_precipitation, low_flow, no_variant_shift, silver_label_agreement)"
EVT-00148,NWSS_pa_1533_Treatment plant_raw wastewater,2024-12-28,uncertain,0.65,8,61070,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-12-28 (confidence=0.65, factors=sustained_signal_elevation, no_environmental_explanation, missing_clinical_data, no_regional_corroboration)"
EVT-00149,NWSS_pa_1533_Treatment plant_raw wastewater,2025-04-16,sampling,0.75,8,63033,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-04-16 (confidence=0.75, factors=isolated_signal_pattern, no_environmental_cause, no_clinical_corroboration, no_variant_change)"
EVT-00150,NWSS_pa_1533_Treatment plant_raw wastewater,2025-05-24,environmental,0.92,7,58830,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-05-24 (confidence=0.92, factors=high_discharge_percentile, csor_risk_event, precipitation_history)"
EVT-00151,NWSS_tx_3001_Treatment plant_raw wastewater,2023-07-26,epidemic,0.85,9,50572,"[epidemic] NWSS_tx_3001_Treatment plant_raw wastewater @ 2023-07-26 (confidence=0.85, factors=isolated_single_point, anomaly_direction, no_environmental_cause, clinical_correlation)"
EVT-00152,NWSS_tx_3001_Treatment plant_raw wastewater,2024-03-27,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-03-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00153,NWSS_tx_3001_Treatment plant_raw wastewater,2024-06-03,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-06-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00154,NWSS_tx_3001_Treatment plant_raw wastewater,2024-10-28,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-10-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00155,NWSS_tx_3001_Treatment plant_raw wastewater,2024-12-20,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00156,NWSS_wa_759_Treatment plant_raw wastewater,2023-10-25,sampling,0.85,7,31787,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2023-10-25 (confidence=0.85, factors=isolated_single_point_spike, no_clinical_corroboration, no_environmental_evidence, no_regional_corroboration, low_zscore)"
EVT-00157,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-14,uncertain,0.0,10,43088,"[uncertain] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-14 (confidence=0.00, factors=)"
EVT-00158,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-26,sampling,0.85,7,31607,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-26 (confidence=0.85, factors=isolated_single_point_spike, no_precipitation, no_clinical_corroboration, no_variant_shift, no_nearby_corroboration)"
EVT-00159,NWSS_wa_759_Treatment plant_raw wastewater,2024-08-14,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-08-14 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00160,NWSS_wa_759_Treatment plant_raw wastewater,2024-10-07,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-10-07 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00161,NWSS_wa_759_Treatment plant_raw wastewater,2025-08-08,sampling,0.85,7,30700,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2025-08-08 (confidence=0.85, factors=isolated_single_point, no_environmental_evidence, no_clinical_corroboration, no_regional_corroboration)"
EVT-00162,NWSS_wi_231_Treatment plant_raw wastewater,2022-02-03,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-02-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00163,NWSS_wi_231_Treatment plant_raw wastewater,2022-03-10,sampling,0.92,5,21574,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-03-10 (confidence=0.92, factors=isolated_spike_pattern, hospitalization_trend, hydrology_normal, no_regional_corroboration)"
EVT-00164,NWSS_wi_231_Treatment plant_raw wastewater,2022-05-18,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-05-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00165,NWSS_wi_231_Treatment plant_raw wastewater,2022-07-21,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-07-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00166,NWSS_wi_231_Treatment plant_raw wastewater,2022-08-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-08-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00167,NWSS_wi_231_Treatment plant_raw wastewater,2022-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00168,NWSS_wi_231_Treatment plant_raw wastewater,2022-10-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-10-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00169,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-09,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-09 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00170,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-19,sampling,0.85,6,24798,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-19 (confidence=0.85, factors=isolated_spike, stable_hospitalization, moderate_discharge, no_variant_shift)"
EVT-00171,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-17,environmental,0.92,7,41366,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-17 (confidence=0.92, factors=high_discharge_percentile, seasonal_snowmelt, csorisk_events, declining_hospitalizations)"
EVT-00172,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00173,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-16,sampling,0.85,8,52813,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-16 (confidence=0.85, factors=isolated_spike, no_environmental_cause, no_clinical_corroboration, no_regional_corroboration)"
EVT-00174,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-22,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-22 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00175,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-27,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00176,NWSS_wi_231_Treatment plant_raw wastewater,2023-09-11,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-09-11 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00177,NWSS_wi_231_Treatment plant_raw wastewater,2023-11-06,epidemic,0.85,7,56466,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-11-06 (confidence=0.85, factors=hospitalization_trend, wastewater_signal_trend, no_environmental_dilution)"
EVT-00178,NWSS_wi_231_Treatment plant_raw wastewater,2024-01-29,sampling,0.85,8,44969,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-01-29 (confidence=0.85, factors=isolated_single_point_spike, no_environmental_cause, no_epidemic_cause, no_variant_change)"
EVT-00179,NWSS_wi_231_Treatment plant_raw wastewater,2024-04-22,environmental,0.92,7,40284,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-04-22 (confidence=0.92, factors=high_discharge_percentile, no_clinical_corroboration, no_variant_shift)"
EVT-00180,NWSS_wi_231_Treatment plant_raw wastewater,2024-07-18,uncertain,0.75,7,117455,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-07-18 (confidence=0.75, factors=high_discharge_percentile, signal_direction_mismatch, no_clinical_corroboration, isolated_spike_pattern)"
EVT-00181,NWSS_wi_231_Treatment plant_raw wastewater,2024-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00182,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-01,uncertain,0.0,10,74416,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-01 (confidence=0.00, factors=)"
EVT-00183,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-31,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00184,NWSS_wi_231_Treatment plant_raw wastewater,2024-12-04,uncertain,0.0,10,58902,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-12-04 (confidence=0.00, factors=)"
EVT-00185,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-13,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00186,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-28,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00187,NWSS_wi_231_Treatment plant_raw wastewater,2025-04-21,uncertain,0.75,9,70297,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-04-21 (confidence=0.75, factors=isolated_signal, no_environmental_stress, missing_clinical_data, no_nearby_corroboration)"
EVT-00188,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-03,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00189,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00190,NWSS_wi_231_Treatment plant_raw wastewater,2025-06-23,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-06-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00191,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-17,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-17 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00192,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-29,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00193,NWSS_wy_2628_Treatment plant_raw wastewater,2023-09-13,epidemic,0.85,9,51618,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2023-09-13 (confidence=0.85, factors=isolated_single_point, stable_hospitalizations, no_environmental_evidence, no_nearby_corroboration)"
EVT-00194,NWSS_wy_2628_Treatment plant_raw wastewater,2024-01-02,sampling,0.88,8,51952,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-01-02 (confidence=0.88, factors=isolated_single_point_spike, no_clinical_corroboration, no_environmental_driver, no_regional_corroboration)"
EVT-00195,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-06,epidemic,0.75,9,47046,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-06 (confidence=0.75, factors=isolated_single_point, no_clinical_correlation, no_environmental_cause, no_nearby_corroboration, suspicious_zscore)"
EVT-00196,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-12,uncertain,0.0,10,43376,"[uncertain] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-12 (confidence=0.00, factors=)"
EVT-00197,NWSS_wy_2628_Treatment plant_raw wastewater,2025-03-26,uncertain,0.72,6,40546,"[uncertain] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-03-26 (confidence=0.72, factors=isolated_single_day_spike, no_environmental_cause, missing_clinical_corroboration, sustained_elevation_post_spike, variant_shift_timing)"
EVT-00198,NWSS_wy_2628_Treatment plant_raw wastewater,2025-06-11,sampling,0.75,6,41800,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-06-11 (confidence=0.75, factors=isolated_spike, no_environmental_evidence, no_clinical_corroboration, no_regional_corroboration)"
EVT-00199,NWSS_wy_2628_Treatment plant_raw wastewater,2025-07-30,sampling,1.0,0,0,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-07-30 (confidence=1.00, factors=silver_label_passthrough)"
