event_id,site_id,anomaly_date,classification,confidence,tool_calls_count,total_tokens,summary
EVT-00119,NWSS_or_934_Treatment plant_raw wastewater,2021-09-23,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-09-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00120,NWSS_or_934_Treatment plant_raw wastewater,2021-10-26,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-10-26 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00121,NWSS_or_934_Treatment plant_raw wastewater,2021-12-20,mixed,1.0,0,0,"[mixed] NWSS_or_934_Treatment plant_raw wastewater @ 2021-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00122,NWSS_or_934_Treatment plant_raw wastewater,2022-04-18,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00123,NWSS_or_934_Treatment plant_raw wastewater,2022-05-19,environmental,0.9,5,19345,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2022-05-19 (confidence=0.90, factors=high_discharge_flow)"
EVT-00124,NWSS_or_934_Treatment plant_raw wastewater,2022-07-19,sampling,0.9,5,12504,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-07-19 (confidence=0.90, factors=sampling error)"
EVT-00125,NWSS_or_934_Treatment plant_raw wastewater,2022-10-05,sampling,0.95,5,17822,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-05 (confidence=0.95, factors=sampling_error)"
EVT-00126,NWSS_or_934_Treatment plant_raw wastewater,2022-10-31,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00127,NWSS_or_934_Treatment plant_raw wastewater,2022-11-30,sampling,0.95,5,18103,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-11-30 (confidence=0.95, factors=sampling_error, no_environmental, no_epidemic)"
EVT-00128,NWSS_or_934_Treatment plant_raw wastewater,2022-12-27,environmental,0.9,6,21593,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2022-12-27 (confidence=0.90, factors=high_discharge_dilution)"
EVT-00129,NWSS_or_934_Treatment plant_raw wastewater,2023-02-13,epidemic,0.75,6,21708,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2023-02-13 (confidence=0.75, factors=variant_replacement, sustained_trend)"
EVT-00130,NWSS_or_934_Treatment plant_raw wastewater,2023-03-05,sampling,0.9,4,12186,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-03-05 (confidence=0.90, factors=sampling error)"
EVT-00131,NWSS_or_934_Treatment plant_raw wastewater,2023-04-18,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00132,NWSS_or_934_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00133,NWSS_or_934_Treatment plant_raw wastewater,2024-07-10,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-07-10 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00134,NWSS_or_934_Treatment plant_raw wastewater,2024-10-01,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-10-01 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00135,NWSS_or_934_Treatment plant_raw wastewater,2025-08-20,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2025-08-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00136,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-16,epidemic,0.85,6,25973,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-16 (confidence=0.85, factors=clinical corroboration, wastewater trend)"
EVT-00137,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-23,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00138,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00139,NWSS_pa_1533_Treatment plant_raw wastewater,2023-12-06,sampling,0.85,6,22204,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-12-06 (confidence=0.85, factors=isolated single-point spike, no supporting environmental evidence, no clinical corroboration)"
EVT-00140,NWSS_pa_1533_Treatment plant_raw wastewater,2024-03-02,environmental,0.9,4,13348,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-03-02 (confidence=0.90, factors=high_discharge_dilution, seasonal_snowmelt_rain)"
EVT-00141,NWSS_pa_1533_Treatment plant_raw wastewater,2024-05-18,sampling,0.9,6,21904,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-05-18 (confidence=0.90, factors=sampling_error)"
EVT-00142,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-20,sampling,0.85,6,23493,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-20 (confidence=0.85, factors=sampling_error, no_environmental, no_epidemic)"
EVT-00143,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-24,epidemic,0.7,6,24615,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-24 (confidence=0.70, factors=sustained_ww_trend, no_environmental_confounders, variant_shift)"
EVT-00144,NWSS_pa_1533_Treatment plant_raw wastewater,2024-08-31,epidemic,0.85,6,29502,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-08-31 (confidence=0.85, factors=sustained_wastewater_trend)"
EVT-00145,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-04,sampling,0.9,6,28063,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-04 (confidence=0.90, factors=sampling_error)"
EVT-00146,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-30,environmental,1.0,0,0,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-30 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00147,NWSS_pa_1533_Treatment plant_raw wastewater,2024-11-04,sampling,0.95,5,20020,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-11-04 (confidence=0.95, factors=sampling_error)"
EVT-00148,NWSS_pa_1533_Treatment plant_raw wastewater,2024-12-28,uncertain,0.75,6,24642,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-12-28 (confidence=0.75, factors=insufficient corroborative evidence, holiday sampling potential, no environmental confounders)"
EVT-00149,NWSS_pa_1533_Treatment plant_raw wastewater,2025-04-16,sampling,0.9,6,26309,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-04-16 (confidence=0.90, factors=sampling artifact)"
EVT-00150,NWSS_pa_1533_Treatment plant_raw wastewater,2025-05-24,environmental,0.9,4,18539,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-05-24 (confidence=0.90, factors=high flow dilution / CSO risk)"
EVT-00151,NWSS_tx_3001_Treatment plant_raw wastewater,2023-07-26,epidemic,0.95,6,20106,"[epidemic] NWSS_tx_3001_Treatment plant_raw wastewater @ 2023-07-26 (confidence=0.95, factors=laboratory or sampling error)"
EVT-00152,NWSS_tx_3001_Treatment plant_raw wastewater,2024-03-27,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-03-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00153,NWSS_tx_3001_Treatment plant_raw wastewater,2024-06-03,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-06-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00154,NWSS_tx_3001_Treatment plant_raw wastewater,2024-10-28,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-10-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00155,NWSS_tx_3001_Treatment plant_raw wastewater,2024-12-20,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00156,NWSS_wa_759_Treatment plant_raw wastewater,2023-10-25,sampling,0.9,6,16598,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2023-10-25 (confidence=0.90, factors=sampling artifact, no clinical corroboration)"
EVT-00157,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-14,sampling,0.9,6,19073,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-14 (confidence=0.90, factors=sampling_error)"
EVT-00158,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-26,sampling,0.95,5,15984,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-26 (confidence=0.95, factors=isolated single-point spike)"
EVT-00159,NWSS_wa_759_Treatment plant_raw wastewater,2024-08-14,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-08-14 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00160,NWSS_wa_759_Treatment plant_raw wastewater,2024-10-07,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-10-07 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00161,NWSS_wa_759_Treatment plant_raw wastewater,2025-08-08,sampling,0.9,5,17022,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2025-08-08 (confidence=0.90, factors=isolated signal anomaly)"
EVT-00162,NWSS_wi_231_Treatment plant_raw wastewater,2022-02-03,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-02-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00163,NWSS_wi_231_Treatment plant_raw wastewater,2022-03-10,sampling,0.95,6,20747,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-03-10 (confidence=0.95, factors=sampling artifact)"
EVT-00164,NWSS_wi_231_Treatment plant_raw wastewater,2022-05-18,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-05-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00165,NWSS_wi_231_Treatment plant_raw wastewater,2022-07-21,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-07-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00166,NWSS_wi_231_Treatment plant_raw wastewater,2022-08-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-08-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00167,NWSS_wi_231_Treatment plant_raw wastewater,2022-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00168,NWSS_wi_231_Treatment plant_raw wastewater,2022-10-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-10-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00169,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-09,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-09 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00170,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-19,sampling,0.85,6,21991,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-19 (confidence=0.85, factors=sampling)"
EVT-00171,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-17,environmental,0.95,5,22781,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-17 (confidence=0.95, factors=high_flow_dilution_cso, no_epidemic_corroboration)"
EVT-00172,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00173,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-16,sampling,0.9,6,27994,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-16 (confidence=0.90, factors=sampling_error)"
EVT-00174,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-22,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-22 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00175,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-27,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00176,NWSS_wi_231_Treatment plant_raw wastewater,2023-09-11,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-09-11 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00177,NWSS_wi_231_Treatment plant_raw wastewater,2023-11-06,epidemic,0.9,5,13457,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-11-06 (confidence=0.90, factors=hospitalization_trend, wastewater_trend, silver_label)"
EVT-00178,NWSS_wi_231_Treatment plant_raw wastewater,2024-01-29,sampling,0.95,6,19865,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-01-29 (confidence=0.95, factors=sampling_error)"
EVT-00179,NWSS_wi_231_Treatment plant_raw wastewater,2024-04-22,uncertain,0.0,6,27965,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-04-22 (confidence=0.00, factors=)"
EVT-00180,NWSS_wi_231_Treatment plant_raw wastewater,2024-07-18,environmental,0.8,5,14481,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-07-18 (confidence=0.80, factors=high_flow_cso_risk, recent_heavy_precipitation)"
EVT-00181,NWSS_wi_231_Treatment plant_raw wastewater,2024-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00182,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-01,sampling,0.85,6,20615,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-01 (confidence=0.85, factors=sampling or laboratory issue)"
EVT-00183,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-31,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00184,NWSS_wi_231_Treatment plant_raw wastewater,2024-12-04,uncertain,0.75,6,23493,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-12-04 (confidence=0.75, factors=high_flow_cso_risk, sustained_trend)"
EVT-00185,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-13,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00186,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-28,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00187,NWSS_wi_231_Treatment plant_raw wastewater,2025-04-21,sampling,0.85,6,24588,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-04-21 (confidence=0.85, factors=sampling or laboratory issue)"
EVT-00188,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-03,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00189,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00190,NWSS_wi_231_Treatment plant_raw wastewater,2025-06-23,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-06-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00191,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-17,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-17 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00192,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-29,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00193,NWSS_wy_2628_Treatment plant_raw wastewater,2023-09-13,epidemic,0.9,6,19517,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2023-09-13 (confidence=0.90, factors=sampling)"
EVT-00194,NWSS_wy_2628_Treatment plant_raw wastewater,2024-01-02,sampling,0.95,5,11305,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-01-02 (confidence=0.95, factors=laboratory or sampling error)"
EVT-00195,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-06,epidemic,0.9,5,17859,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-06 (confidence=0.90, factors=sampling_error)"
EVT-00196,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-12,sampling,0.9,5,12869,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-12 (confidence=0.90, factors=laboratory or sampling error, lack of environmental support, lack of epidemic support)"
EVT-00197,NWSS_wy_2628_Treatment plant_raw wastewater,2025-03-26,sampling,0.8,6,19548,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-03-26 (confidence=0.80, factors=sampling)"
EVT-00198,NWSS_wy_2628_Treatment plant_raw wastewater,2025-06-11,uncertain,0.0,6,17897,"[uncertain] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-06-11 (confidence=0.00, factors=)"
EVT-00199,NWSS_wy_2628_Treatment plant_raw wastewater,2025-07-30,sampling,1.0,0,0,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-07-30 (confidence=1.00, factors=silver_label_passthrough)"
