event_id,site_id,anomaly_date,classification,confidence,tool_calls_count,total_tokens,summary
EVT-00103,NWSS_ny_1041_Treatment plant_raw wastewater,2023-03-14,environmental,0.92,6,46152,"[environmental] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-03-14 (confidence=0.92, factors=heavy_rainfall, high_flow_cso_risk, hospitalization_trend, isolated_spike_duration)"
EVT-00104,NWSS_ny_1041_Treatment plant_raw wastewater,2023-04-13,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-04-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00105,NWSS_ny_1041_Treatment plant_raw wastewater,2023-08-10,mixed,1.0,0,0,"[mixed] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-08-10 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00106,NWSS_ny_1041_Treatment plant_raw wastewater,2023-10-05,sampling,0.78,6,20517,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-10-05 (confidence=0.78, factors=isolated_single_point, no_environmental_trigger_on_anomaly_date, no_clinical_corroboration, magnitude_of_signal_drop)"
EVT-00107,NWSS_ny_1041_Treatment plant_raw wastewater,2023-12-19,mixed,1.0,0,0,"[mixed] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-12-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00108,NWSS_ny_1041_Treatment plant_raw wastewater,2023-12-28,sampling,0.65,6,28143,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-12-28 (confidence=0.65, factors=isolated_signal_drop, suspicious_subsequent_spike, moderate_precipitation, elevated_discharge, stable_hospitalization)"
EVT-00109,NWSS_ny_1041_Treatment plant_raw wastewater,2024-03-18,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2024-03-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00110,NWSS_ny_1041_Treatment plant_raw wastewater,2024-07-25,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2024-07-25 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00111,NWSS_or_934_Treatment plant_raw wastewater,2020-10-27,sampling,0.85,6,27751,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2020-10-27 (confidence=0.85, factors=isolated_spike_pattern, normal_hydrology, stable_hospitalizations, historical_mean_regression)"
EVT-00112,NWSS_or_934_Treatment plant_raw wastewater,2020-11-03,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2020-11-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00113,NWSS_or_934_Treatment plant_raw wastewater,2020-12-29,environmental,0.72,7,31229,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2020-12-29 (confidence=0.72, factors=high_discharge_percentile, isolated_spike_pattern, stable_hospitalizations, weather_data_missing)"
EVT-00114,NWSS_or_934_Treatment plant_raw wastewater,2021-03-08,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-03-08 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00115,NWSS_or_934_Treatment plant_raw wastewater,2021-03-21,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-03-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00116,NWSS_or_934_Treatment plant_raw wastewater,2021-05-02,sampling,0.85,6,19165,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-05-02 (confidence=0.85, factors=isolated_spike, low_discharge, stable_hospitalization, falling_post_anomaly_trend, variant_shift_artifact)"
EVT-00117,NWSS_or_934_Treatment plant_raw wastewater,2021-07-29,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00118,NWSS_or_934_Treatment plant_raw wastewater,2021-08-12,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-08-12 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00119,NWSS_or_934_Treatment plant_raw wastewater,2021-09-23,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-09-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00120,NWSS_or_934_Treatment plant_raw wastewater,2021-10-26,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-10-26 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00121,NWSS_or_934_Treatment plant_raw wastewater,2021-12-20,mixed,1.0,0,0,"[mixed] NWSS_or_934_Treatment plant_raw wastewater @ 2021-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00122,NWSS_or_934_Treatment plant_raw wastewater,2022-04-18,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00123,NWSS_or_934_Treatment plant_raw wastewater,2022-05-19,environmental,0.68,6,29228,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2022-05-19 (confidence=0.68, factors=elevated_discharge_flow, spring_snowmelt_season, moderate_hospitalization_trend, isolated_spike_duration)"
EVT-00124,NWSS_or_934_Treatment plant_raw wastewater,2022-07-19,sampling,0.85,6,26824,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-07-19 (confidence=0.85, factors=isolated_single_point_dip, no_environmental_dilution, stable_hospitalizations, no_variant_explanation)"
EVT-00125,NWSS_or_934_Treatment plant_raw wastewater,2022-10-05,sampling,0.85,6,43616,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-05 (confidence=0.85, factors=isolated_duration, normal_hydrology, stable_hospitalizations, no_variant_shift)"
EVT-00126,NWSS_or_934_Treatment plant_raw wastewater,2022-10-31,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00127,NWSS_or_934_Treatment plant_raw wastewater,2022-11-30,sampling,0.82,6,20379,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-11-30 (confidence=0.82, factors=isolated_single_day_duration, normal_discharge_percentile, stable_hospitalizations, no_rainfall_signal, variant_transition_timing)"
EVT-00128,NWSS_or_934_Treatment plant_raw wastewater,2022-12-27,environmental,0.78,6,29602,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2022-12-27 (confidence=0.78, factors=discharge_percentile, signal_direction, hospitalization_trend, variant_stability)"
EVT-00129,NWSS_or_934_Treatment plant_raw wastewater,2023-02-13,sampling,0.72,6,41739,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-02-13 (confidence=0.72, factors=isolated_spike_pattern, no_clinical_corroboration, normal_hydrology, no_nearby_site_corroboration)"
EVT-00130,NWSS_or_934_Treatment plant_raw wastewater,2023-03-05,sampling,0.82,6,24365,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-03-05 (confidence=0.82, factors=isolated_single_day_dip, normal_hydrology, stable_hospitalizations, no_environmental_confounder)"
EVT-00131,NWSS_or_934_Treatment plant_raw wastewater,2023-04-18,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00132,NWSS_or_934_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00133,NWSS_or_934_Treatment plant_raw wastewater,2024-07-10,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-07-10 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00134,NWSS_or_934_Treatment plant_raw wastewater,2024-10-01,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-10-01 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00135,NWSS_or_934_Treatment plant_raw wastewater,2025-08-20,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2025-08-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00136,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-16,epidemic,0.78,6,22469,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-16 (confidence=0.78, factors=rising_hospitalizations, sustained_signal_rise, environmental_dilution_early, flow_normalization_rebound)"
EVT-00137,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-23,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00138,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00139,NWSS_pa_1533_Treatment plant_raw wastewater,2023-12-06,sampling,0.82,6,21623,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-12-06 (confidence=0.82, factors=isolated_duration, negligible_precipitation, discharge_not_extreme, hospitalization_declining, no_regional_corroboration)"
EVT-00140,NWSS_pa_1533_Treatment plant_raw wastewater,2024-03-02,environmental,0.92,6,35886,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-03-02 (confidence=0.92, factors=high_flow_cso_risk, heavy_precipitation, declining_hospitalizations, seasonal_context)"
EVT-00141,NWSS_pa_1533_Treatment plant_raw wastewater,2024-05-18,sampling,0.82,8,31421,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-05-18 (confidence=0.82, factors=isolated_single_day_dip, discharge_not_extreme, rainfall_timing_mismatch, rapid_signal_recovery)"
EVT-00142,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-20,sampling,0.65,6,29858,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-20 (confidence=0.65, factors=isolated_single_day_dip, no_environmental_cause, no_clinical_corroboration, variant_shift_timing)"
EVT-00143,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-24,uncertain,0.55,7,32157,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-24 (confidence=0.55, factors=sustained_signal, variant_transition, moderate_rain, missing_clinical_data, regional_corroboration)"
EVT-00144,NWSS_pa_1533_Treatment plant_raw wastewater,2024-08-31,sampling,0.55,6,30808,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-08-31 (confidence=0.55, factors=sustained_signal_elevation, no_environmental_confounders, hospitalization_data_unavailable, no_nearby_corroboration)"
EVT-00145,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-04,sampling,0.72,6,21863,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-04 (confidence=0.72, factors=isolated_spike, modest_zscore, no_environmental_confounders, elevated_post_anomaly_baseline)"
EVT-00146,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-30,environmental,1.0,0,0,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-30 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00147,NWSS_pa_1533_Treatment plant_raw wastewater,2024-11-04,sampling,0.85,6,28557,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-11-04 (confidence=0.85, factors=isolated_single_point_dip, no_environmental_explanation, no_clinical_corroboration, no_variant_change)"
EVT-00148,NWSS_pa_1533_Treatment plant_raw wastewater,2024-12-28,uncertain,0.55,6,21216,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-12-28 (confidence=0.55, factors=isolated_spike_pattern, low_flow_no_dilution, moderate_rainfall, missing_clinical_data, no_nearby_corroboration, low_zscore)"
EVT-00149,NWSS_pa_1533_Treatment plant_raw wastewater,2025-04-16,sampling,0.72,6,46100,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-04-16 (confidence=0.72, factors=signal_pattern, weather, hydrology, low_z_score)"
EVT-00150,NWSS_pa_1533_Treatment plant_raw wastewater,2025-05-24,environmental,0.78,6,30270,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-05-24 (confidence=0.78, factors=high_discharge_percentile, preceding_heavy_rainfall, signal_hit_historical_minimum, rapid_signal_recovery, isolated_single_day_duration)"
EVT-00151,NWSS_tx_3001_Treatment plant_raw wastewater,2023-07-26,epidemic,0.72,6,31982,"[epidemic] NWSS_tx_3001_Treatment plant_raw wastewater @ 2023-07-26 (confidence=0.72, factors=isolated_single_point, zscore_zero, no_environmental_trigger, hospitalization_trend)"
EVT-00152,NWSS_tx_3001_Treatment plant_raw wastewater,2024-03-27,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-03-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00153,NWSS_tx_3001_Treatment plant_raw wastewater,2024-06-03,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-06-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00154,NWSS_tx_3001_Treatment plant_raw wastewater,2024-10-28,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-10-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00155,NWSS_tx_3001_Treatment plant_raw wastewater,2024-12-20,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00156,NWSS_wa_759_Treatment plant_raw wastewater,2023-10-25,sampling,0.85,6,23453,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2023-10-25 (confidence=0.85, factors=isolated_single_point_spike, no_environmental_confounder, stable_clinical_trend, no_variant_change)"
EVT-00157,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-14,sampling,0.75,6,25559,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-14 (confidence=0.75, factors=isolated_spike_pattern, no_environmental_support, no_clinical_correlation, no_regional_corroboration, variant_shift_timing)"
EVT-00158,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-26,sampling,0.85,6,22492,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-26 (confidence=0.85, factors=isolated_spike, signal_direction, no_clinical_correlation, no_variant_shift)"
EVT-00159,NWSS_wa_759_Treatment plant_raw wastewater,2024-08-14,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-08-14 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00160,NWSS_wa_759_Treatment plant_raw wastewater,2024-10-07,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-10-07 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00161,NWSS_wa_759_Treatment plant_raw wastewater,2025-08-08,sampling,0.85,6,23977,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2025-08-08 (confidence=0.85, factors=isolated_duration, signal_pattern, no_environmental_support, silver_label_consensus)"
EVT-00162,NWSS_wi_231_Treatment plant_raw wastewater,2022-02-03,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-02-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00163,NWSS_wi_231_Treatment plant_raw wastewater,2022-03-10,sampling,0.92,6,20431,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-03-10 (confidence=0.92, factors=isolated_single_day_spike, decreasing_hospitalizations, low_discharge_percentile, no_environmental_corroboration, no_variant_replacement)"
EVT-00164,NWSS_wi_231_Treatment plant_raw wastewater,2022-05-18,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-05-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00165,NWSS_wi_231_Treatment plant_raw wastewater,2022-07-21,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-07-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00166,NWSS_wi_231_Treatment plant_raw wastewater,2022-08-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-08-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00167,NWSS_wi_231_Treatment plant_raw wastewater,2022-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00168,NWSS_wi_231_Treatment plant_raw wastewater,2022-10-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-10-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00169,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-09,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-09 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00170,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-19,uncertain,0.65,6,26203,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-19 (confidence=0.65, factors=signal_duration, hospitalization_trend, hydrology_elevated, weather_data_unavailable, variant_shift_timing)"
EVT-00171,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-17,environmental,0.88,6,29931,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-17 (confidence=0.88, factors=high_discharge_percentile, spring_snowmelt_season, declining_hospitalizations, wastewater_signal_pattern, no_variant_changes)"
EVT-00172,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00173,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-16,sampling,0.82,6,27195,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-16 (confidence=0.82, factors=isolated_spike, normal_hydrology, stable_hospitalization, silver_label_agreement)"
EVT-00174,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-22,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-22 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00175,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-27,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00176,NWSS_wi_231_Treatment plant_raw wastewater,2023-09-11,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-09-11 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00177,NWSS_wi_231_Treatment plant_raw wastewater,2023-11-06,epidemic,0.82,7,26975,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-11-06 (confidence=0.82, factors=hospitalization_trend, wastewater_signal_context, hydrology, variant_stability)"
EVT-00178,NWSS_wi_231_Treatment plant_raw wastewater,2024-01-29,sampling,0.78,7,29387,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-01-29 (confidence=0.78, factors=isolated_spike_pattern, normal_discharge_percentile, stable_declining_hospitalizations, no_precipitation, no_regional_corroboration)"
EVT-00179,NWSS_wi_231_Treatment plant_raw wastewater,2024-04-22,environmental,0.72,6,30214,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-04-22 (confidence=0.72, factors=high_discharge_percentile, spring_season_snowmelt, isolated_spike)"
EVT-00180,NWSS_wi_231_Treatment plant_raw wastewater,2024-07-18,sampling,0.72,6,31066,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-07-18 (confidence=0.72, factors=isolated_spike_magnitude, single_day_duration, environmental_timing_mismatch, missing_clinical_corroboration, post_spike_elevation)"
EVT-00181,NWSS_wi_231_Treatment plant_raw wastewater,2024-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00182,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-01,uncertain,0.55,6,27759,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-01 (confidence=0.55, factors=rising_trend, detection_methods, environmental_absence, clinical_data_unavailable, isolated_flagged_point)"
EVT-00183,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-31,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00184,NWSS_wi_231_Treatment plant_raw wastewater,2024-12-04,mixed,0.58,9,25772,"[mixed] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-12-04 (confidence=0.58, factors=variant_replacement, rising_trend, missing_weather_data, missing_hospitalization_data, non_isolated_signal)"
EVT-00185,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-13,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00186,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-28,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00187,NWSS_wi_231_Treatment plant_raw wastewater,2025-04-21,uncertain,0.55,7,29302,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-04-21 (confidence=0.55, factors=signal_volatility, no_clinical_corroboration, no_environmental_explanation, cusum_trend_detection, no_variant_change)"
EVT-00188,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-03,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00189,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00190,NWSS_wi_231_Treatment plant_raw wastewater,2025-06-23,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-06-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00191,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-17,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-17 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00192,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-29,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00193,NWSS_wy_2628_Treatment plant_raw wastewater,2023-09-13,epidemic,0.65,6,19516,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2023-09-13 (confidence=0.65, factors=isolated_dip_duration, stable_hospitalization, rising_post_anomaly, no_environmental_data)"
EVT-00194,NWSS_wy_2628_Treatment plant_raw wastewater,2024-01-02,sampling,0.88,6,22914,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-01-02 (confidence=0.88, factors=isolated_spike, no_clinical_corroboration, no_environmental_mechanism, no_regional_corroboration)"
EVT-00195,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-06,epidemic,0.85,7,32062,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-06 (confidence=0.85, factors=isolated_duration, clinical_data_no_increase, signal_direction, peak_zscore_zero, no_environmental_factors, no_nearby_corroboration)"
EVT-00196,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-12,sampling,0.72,6,23679,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-12 (confidence=0.72, factors=isolated_single_point, no_clinical_corroboration, no_environmental_support, no_regional_corroboration)"
EVT-00197,NWSS_wy_2628_Treatment plant_raw wastewater,2025-03-26,uncertain,0.65,7,24977,"[uncertain] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-03-26 (confidence=0.65, factors=isolated_signal, sustained_post_anomaly_elevation, data_gaps, no_nearby_sites, variant_shift_timing)"
EVT-00198,NWSS_wy_2628_Treatment plant_raw wastewater,2025-06-11,sampling,0.75,6,23238,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-06-11 (confidence=0.75, factors=isolated_single_point_spike, normal_absolute_value, no_environmental_evidence, no_clinical_corroboration)"
EVT-00199,NWSS_wy_2628_Treatment plant_raw wastewater,2025-07-30,sampling,1.0,0,0,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-07-30 (confidence=1.00, factors=silver_label_passthrough)"
