event_id,site_id,anomaly_date,classification,confidence,tool_calls_count,total_tokens,summary
EVT-00111,NWSS_or_934_Treatment plant_raw wastewater,2020-10-27,sampling,0.85,6,9951,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2020-10-27 (confidence=0.85, factors=hospitalization_trend, weather, hydrology, nearby_sites)"
EVT-00112,NWSS_or_934_Treatment plant_raw wastewater,2020-11-03,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2020-11-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00113,NWSS_or_934_Treatment plant_raw wastewater,2020-12-29,environmental,0.9,6,11277,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2020-12-29 (confidence=0.90, factors=high flow and CSO risk, stable hospitalization trend, lack of precipitation)"
EVT-00114,NWSS_or_934_Treatment plant_raw wastewater,2021-03-08,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-03-08 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00115,NWSS_or_934_Treatment plant_raw wastewater,2021-03-21,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-03-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00116,NWSS_or_934_Treatment plant_raw wastewater,2021-05-02,sampling,0.9,6,10561,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-05-02 (confidence=0.90, factors=hospitalization trend, weather conditions, hydrology, nearby site corroboration, variant dynamics)"
EVT-00117,NWSS_or_934_Treatment plant_raw wastewater,2021-07-29,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00118,NWSS_or_934_Treatment plant_raw wastewater,2021-08-12,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-08-12 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00119,NWSS_or_934_Treatment plant_raw wastewater,2021-09-23,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-09-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00120,NWSS_or_934_Treatment plant_raw wastewater,2021-10-26,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-10-26 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00121,NWSS_or_934_Treatment plant_raw wastewater,2021-12-20,mixed,1.0,0,0,"[mixed] NWSS_or_934_Treatment plant_raw wastewater @ 2021-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00122,NWSS_or_934_Treatment plant_raw wastewater,2022-04-18,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00123,NWSS_or_934_Treatment plant_raw wastewater,2022-05-19,environmental,0.9,6,10604,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2022-05-19 (confidence=0.90, factors=high flow and CSO risk, stable hospitalization trend, lack of nearby corroboration)"
EVT-00124,NWSS_or_934_Treatment plant_raw wastewater,2022-07-19,sampling,0.9,6,10455,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-07-19 (confidence=0.90, factors=hospitalization trend, weather conditions, hydrology, nearby site corroboration)"
EVT-00125,NWSS_or_934_Treatment plant_raw wastewater,2022-10-05,sampling,0.9,6,10683,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-05 (confidence=0.90, factors=hospitalization_trend, weather_conditions, hydrology, nearby_sites)"
EVT-00126,NWSS_or_934_Treatment plant_raw wastewater,2022-10-31,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00127,NWSS_or_934_Treatment plant_raw wastewater,2022-11-30,sampling,0.9,6,10566,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-11-30 (confidence=0.90, factors=hospitalization trend, weather conditions, hydrology, nearby site corroboration)"
EVT-00128,NWSS_or_934_Treatment plant_raw wastewater,2022-12-27,sampling,0.85,6,10999,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-12-27 (confidence=0.85, factors=hospitalization trend, weather conditions, hydrology, signal context)"
EVT-00129,NWSS_or_934_Treatment plant_raw wastewater,2023-02-13,sampling,0.85,6,10229,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-02-13 (confidence=0.85, factors=hospitalization trend, weather conditions, hydrology, nearby site corroboration)"
EVT-00130,NWSS_or_934_Treatment plant_raw wastewater,2023-03-05,sampling,0.9,4,9303,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-03-05 (confidence=0.90, factors=hospitalization trend, weather conditions, hydrology, signal context)"
EVT-00131,NWSS_or_934_Treatment plant_raw wastewater,2023-04-18,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00132,NWSS_or_934_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00133,NWSS_or_934_Treatment plant_raw wastewater,2024-07-10,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-07-10 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00134,NWSS_or_934_Treatment plant_raw wastewater,2024-10-01,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-10-01 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00135,NWSS_or_934_Treatment plant_raw wastewater,2025-08-20,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2025-08-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00136,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-16,uncertain,0.8,6,11004,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-16 (confidence=0.80, factors=hospitalization trend, weather events, discharge flow)"
EVT-00137,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-23,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00138,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00139,NWSS_pa_1533_Treatment plant_raw wastewater,2023-12-06,sampling,0.9,4,9406,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-12-06 (confidence=0.90, factors=hospitalization trend, precipitation, discharge percentile)"
EVT-00140,NWSS_pa_1533_Treatment plant_raw wastewater,2024-03-02,environmental,0.9,4,9966,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-03-02 (confidence=0.90, factors=precipitation, high flow, hospitalization trend)"
EVT-00141,NWSS_pa_1533_Treatment plant_raw wastewater,2024-05-18,sampling,0.9,6,10775,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-05-18 (confidence=0.90, factors=signal isolation, hospitalization data, weather conditions, discharge percentile)"
EVT-00142,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-20,uncertain,0.8,6,10930,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-20 (confidence=0.80, factors=hospitalization data, weather, hydrology, wastewater signal trend, variant data)"
EVT-00143,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-24,uncertain,0.8,6,10960,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-24 (confidence=0.80, factors=hospitalization data, weather conditions, discharge flow, variant dynamics)"
EVT-00144,NWSS_pa_1533_Treatment plant_raw wastewater,2024-08-31,sampling,0.9,6,11206,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-08-31 (confidence=0.90, factors=hospitalization data, nearby sites, discharge percentile, signal context)"
EVT-00145,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-04,sampling,0.85,6,9833,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-04 (confidence=0.85, factors=hospitalization data, weather conditions, hydrology, nearby sites)"
EVT-00146,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-30,environmental,1.0,0,0,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-30 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00147,NWSS_pa_1533_Treatment plant_raw wastewater,2024-11-04,sampling,0.9,6,10552,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-11-04 (confidence=0.90, factors=hospitalization data, weather data, hydrology data, wastewater signal context)"
EVT-00148,NWSS_pa_1533_Treatment plant_raw wastewater,2024-12-28,sampling,0.85,5,9919,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-12-28 (confidence=0.85, factors=hospitalization data, nearby sites, discharge percentile, precipitation)"
EVT-00149,NWSS_pa_1533_Treatment plant_raw wastewater,2025-04-16,sampling,0.9,6,10613,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-04-16 (confidence=0.90, factors=hospitalization data, nearby sites, precipitation, discharge percentile)"
EVT-00150,NWSS_pa_1533_Treatment plant_raw wastewater,2025-05-24,environmental,0.85,6,10938,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-05-24 (confidence=0.85, factors=precipitation, high flow)"
EVT-00151,NWSS_tx_3001_Treatment plant_raw wastewater,2023-07-26,epidemic,0.85,4,8666,"[epidemic] NWSS_tx_3001_Treatment plant_raw wastewater @ 2023-07-26 (confidence=0.85, factors=hospitalization trend, wastewater signal trend)"
EVT-00152,NWSS_tx_3001_Treatment plant_raw wastewater,2024-03-27,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-03-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00153,NWSS_tx_3001_Treatment plant_raw wastewater,2024-06-03,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-06-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00154,NWSS_tx_3001_Treatment plant_raw wastewater,2024-10-28,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-10-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00155,NWSS_tx_3001_Treatment plant_raw wastewater,2024-12-20,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00156,NWSS_wa_759_Treatment plant_raw wastewater,2023-10-25,sampling,0.9,6,9448,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2023-10-25 (confidence=0.90, factors=hospitalization trend, weather conditions, nearby site corroboration)"
EVT-00157,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-14,uncertain,0.7,6,9458,"[uncertain] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-14 (confidence=0.70, factors=hospitalization data, nearby sites, weather data, variant dynamics)"
EVT-00158,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-26,sampling,0.9,6,9463,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-26 (confidence=0.90, factors=hospitalization trend, weather conditions, hydrology data, nearby site corroboration)"
EVT-00159,NWSS_wa_759_Treatment plant_raw wastewater,2024-08-14,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-08-14 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00160,NWSS_wa_759_Treatment plant_raw wastewater,2024-10-07,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-10-07 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00161,NWSS_wa_759_Treatment plant_raw wastewater,2025-08-08,sampling,0.9,4,8675,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2025-08-08 (confidence=0.90, factors=signal isolation, weather conditions, hospitalization data, nearby site corroboration)"
EVT-00162,NWSS_wi_231_Treatment plant_raw wastewater,2022-02-03,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-02-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00163,NWSS_wi_231_Treatment plant_raw wastewater,2022-03-10,sampling,0.9,6,11327,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-03-10 (confidence=0.90, factors=hospitalization trend, weather conditions, hydrology, nearby site corroboration)"
EVT-00164,NWSS_wi_231_Treatment plant_raw wastewater,2022-05-18,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-05-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00165,NWSS_wi_231_Treatment plant_raw wastewater,2022-07-21,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-07-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00166,NWSS_wi_231_Treatment plant_raw wastewater,2022-08-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-08-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00167,NWSS_wi_231_Treatment plant_raw wastewater,2022-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00168,NWSS_wi_231_Treatment plant_raw wastewater,2022-10-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-10-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00169,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-09,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-09 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00170,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-19,sampling,0.85,6,10814,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-19 (confidence=0.85, factors=hospitalization trend, weather conditions, hydrology, nearby site corroboration)"
EVT-00171,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-17,environmental,0.9,6,10712,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-17 (confidence=0.90, factors=high flow and CSO risk, lack of precipitation, hospitalization trend)"
EVT-00172,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00173,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-16,sampling,0.9,6,11284,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-16 (confidence=0.90, factors=hospitalization trend, weather conditions, hydrology, nearby site corroboration)"
EVT-00174,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-22,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-22 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00175,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-27,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00176,NWSS_wi_231_Treatment plant_raw wastewater,2023-09-11,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-09-11 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00177,NWSS_wi_231_Treatment plant_raw wastewater,2023-11-06,epidemic,0.85,6,10716,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-11-06 (confidence=0.85, factors=hospitalization trend, wastewater signal trend)"
EVT-00178,NWSS_wi_231_Treatment plant_raw wastewater,2024-01-29,sampling,0.85,6,10420,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-01-29 (confidence=0.85, factors=hospitalization trend, weather conditions, hydrology, nearby site corroboration)"
EVT-00179,NWSS_wi_231_Treatment plant_raw wastewater,2024-04-22,environmental,0.85,6,10986,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-04-22 (confidence=0.85, factors=precipitation, high flow, hospitalization trend)"
EVT-00180,NWSS_wi_231_Treatment plant_raw wastewater,2024-07-18,environmental,0.85,6,10713,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-07-18 (confidence=0.85, factors=precipitation, high discharge)"
EVT-00181,NWSS_wi_231_Treatment plant_raw wastewater,2024-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00182,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-01,uncertain,0.8,6,10634,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-01 (confidence=0.80, factors=hospitalization_trend, nearby_sites, weather, hydrology, variant_data)"
EVT-00183,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-31,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00184,NWSS_wi_231_Treatment plant_raw wastewater,2024-12-04,environmental,0.85,6,10886,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-12-04 (confidence=0.85, factors=high flow and CSO risk, lack of precipitation, hospitalization data unavailable)"
EVT-00185,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-13,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00186,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-28,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00187,NWSS_wi_231_Treatment plant_raw wastewater,2025-04-21,uncertain,0.7,4,9547,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-04-21 (confidence=0.70, factors=hospitalization data, weather, hydrology, nearby sites)"
EVT-00188,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-03,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00189,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00190,NWSS_wi_231_Treatment plant_raw wastewater,2025-06-23,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-06-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00191,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-17,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-17 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00192,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-29,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00193,NWSS_wy_2628_Treatment plant_raw wastewater,2023-09-13,epidemic,0.85,6,9410,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2023-09-13 (confidence=0.85, factors=hospitalization trend, wastewater signal trend, variant presence)"
EVT-00194,NWSS_wy_2628_Treatment plant_raw wastewater,2024-01-02,sampling,0.9,6,9383,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-01-02 (confidence=0.90, factors=hospitalization trend, weather conditions, nearby site corroboration)"
EVT-00195,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-06,epidemic,0.85,4,8654,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-06 (confidence=0.85, factors=hospitalization trend, weather data, nearby sites)"
EVT-00196,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-12,sampling,0.85,6,9345,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-12 (confidence=0.85, factors=hospitalization trend, weather conditions, nearby site corroboration, signal context)"
EVT-00197,NWSS_wy_2628_Treatment plant_raw wastewater,2025-03-26,uncertain,0.8,6,9352,"[uncertain] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-03-26 (confidence=0.80, factors=hospitalization data, weather data, hydrology data, nearby sites, variant data)"
EVT-00198,NWSS_wy_2628_Treatment plant_raw wastewater,2025-06-11,sampling,0.85,6,9214,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-06-11 (confidence=0.85, factors=signal isolation, hospitalization data, nearby sites, weather data)"
EVT-00199,NWSS_wy_2628_Treatment plant_raw wastewater,2025-07-30,sampling,1.0,0,0,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-07-30 (confidence=1.00, factors=silver_label_passthrough)"
